date,hour,minute,coin,volume,avg_price
2017-09-07,6,15,bch,3.614,699115.05257332593
2017-09-07,6,15,btc,0.2558,5029999.9999999991
2017-09-07,6,15,etc,0.1816,20640
2017-09-07,6,15,eth,3.3017000000000003,363021.03310415847
2017-09-07,6,15,qtum,2146.3561000000009,12625.303927899007
2017-09-07,6,15,xrp,7459.4513,249
2017-09-07,6,16,btc,0.079,5030000
2017-09-07,6,16,etc,385.8297,20600.002353369895
2017-09-07,6,16,eth,13.155,363916.10756366409
2017-09-07,6,16,qtum,3474.8881000000024,12662.665740804703
2017-09-07,6,17,bch,0.15,699400
2017-09-07,6,17,btc,1.8144,5029719.6869488535
2017-09-07,6,17,etc,40,20572.5
2017-09-07,6,17,eth,18.3652,363984.10363077995
2017-09-07,6,17,qtum,1177.9456999999998,12699.268519762842
2017-09-07,6,17,xrp,2000,249
2017-09-07,6,18,btc,0.4157,5030299.97594419
2017-09-07,6,18,etc,70.35390000000001,20544.296705655262
2017-09-07,6,18,eth,2.7472,364000
2017-09-07,6,18,qtum,564.74649999999974,12676.80795011567
2017-09-07,6,18,xrp,12090.8715,248
2017-09-07,6,19,etc,162.68469999999996,20507.919208136969
2017-09-07,6,19,eth,38.9131,363998.33230968489
2017-09-07,6,19,qtum,1564.7402999999988,12664.659086878517
2017-09-07,6,20,bch,2.1486,701313.943963511
2017-09-07,6,20,etc,326.45279999999997,20500.000000000004
2017-09-07,6,20,eth,0.7681,364081.75367790647
2017-09-07,6,20,qtum,4309.81200000002,12696.228261000651
2017-09-07,6,20,xrp,100,248
2017-09-07,6,21,bch,22.690600000000003,701801.2661630807
2017-09-07,6,21,btc,1.0498999999999998,5026110.6772073526
2017-09-07,6,21,etc,286.95,20562.34187140617
2017-09-07,6,21,eth,17,364005.34529411764
2017-09-07,6,21,qtum,13616.304200000006,12713.730669222263
2017-09-07,6,21,xrp,4000,249
2017-09-07,6,22,btc,0.3508,5029681.0148232616
2017-09-07,6,22,etc,635.53950000000009,20530.00779809909
2017-09-07,6,22,eth,135.3097,364052.63754187617
2017-09-07,6,22,qtum,8789.6632000000118,12748.750025370695
2017-09-07,6,22,xrp,2010,249
2017-09-07,6,23,bch,197.9425,702019.51935536845
2017-09-07,6,23,btc,0.5733,5038217.1637885915
2017-09-07,6,23,etc,106.8878,20593.087349538491
2017-09-07,6,23,eth,20.8433,363894.07051666483
2017-09-07,6,23,qtum,476.8506,12744.724108557273
2017-09-07,6,23,xrp,1,249
2017-09-07,6,24,bch,15.352699999999999,704767.40312778857
2017-09-07,6,24,btc,0.0822,5035154.5012165457
2017-09-07,6,24,etc,170.012,20590
2017-09-07,6,24,eth,183.02190000000002,363975.60737266956
2017-09-07,6,24,qtum,2725.7103000000052,12715.890229420189
2017-09-07,6,24,xrp,21529.148699999998,249.00000000000003
2017-09-07,6,25,bch,9.256,705244.4252376837
2017-09-07,6,25,btc,0.1452,5039317.4931129478
2017-09-07,6,25,etc,156.11020000000002,20590.8333856468
2017-09-07,6,25,eth,14.0884,363945.61483206047
2017-09-07,6,25,qtum,3649.6626000000128,12715.96822676155
2017-09-07,6,26,bch,2.0922,705152.94904884812
2017-09-07,6,26,btc,2.95,5040000
2017-09-07,6,26,eth,45.6728,363819.30941391812
2017-09-07,6,26,qtum,1653.5283999999992,12700.057425684385
2017-09-07,6,27,bch,0.9385,705200
2017-09-07,6,27,etc,246.2369,20615.915453776423
2017-09-07,6,27,eth,41.0603,363701.09801925463
2017-09-07,6,27,qtum,4830.5543000000116,12680.907517176616
2017-09-07,6,27,xrp,2902.9137,249
2017-09-07,6,28,btc,0.1744,5037000
2017-09-07,6,28,eth,24.2471,363899.99999999988
2017-09-07,6,28,qtum,2977.6423000000091,12703.408121586635
2017-09-07,6,28,xrp,1999,249
2017-09-07,6,29,btc,1.1595,5039897.9732643384
2017-09-07,6,29,eth,30.191900000000004,364121.66905693244
2017-09-07,6,29,qtum,5464.1802000000043,12719.169783968669
2017-09-07,6,29,xrp,49567.999999999993,250
2017-09-07,6,30,btc,0.7668,5041406.820552947
2017-09-07,6,30,etc,25.475,20618.508341511286
2017-09-07,6,30,eth,5.392,364088.52281157265
2017-09-07,6,30,qtum,2265.5226999999995,12702.996193770212
2017-09-07,6,31,btc,0.009,5040000
2017-09-07,6,31,etc,27.5,20620
2017-09-07,6,31,eth,90.2742,363796.1620263597
2017-09-07,6,31,qtum,651.5211,12703.079395279752
2017-09-07,6,32,bch,0.704,702800
2017-09-07,6,32,btc,0.7459,5041500
2017-09-07,6,32,etc,1168.8382,20620.000776839774
2017-09-07,6,32,eth,2,363750
2017-09-07,6,32,qtum,1440.2616999999998,12692.430370813861
2017-09-07,6,32,xrp,8905.01,249.00000000000003
2017-09-07,6,33,bch,0.7193,702125.02432920889
2017-09-07,6,33,etc,710.32460000000015,20635.994800123772
2017-09-07,6,33,eth,1.463,363800
2017-09-07,6,33,qtum,1877.0718000000002,12715.512992630327
2017-09-07,6,34,bch,2,702100.00000000012
2017-09-07,6,34,btc,0.0016,5041500
2017-09-07,6,34,eth,74.518799999999985,363694.97992452915
2017-09-07,6,34,qtum,10006.808,12756.663614811036
2017-09-07,6,34,xrp,27226.352,250
2017-09-07,6,35,bch,2.7857000000000003,702968.42804322066
2017-09-07,6,35,etc,66.11,20640
2017-09-07,6,35,eth,89.579799999999992,363171.90689195564
2017-09-07,6,35,qtum,17277.675399999996,12787.330465763935
2017-09-07,6,36,btc,0.0633,5040469.1943127969
2017-09-07,6,36,etc,133.096,20659.344668509948
2017-09-07,6,36,eth,0.99,363200
2017-09-07,6,36,qtum,1950.5696,12728.255946365616
2017-09-07,6,37,btc,5.6067999999999962,5040000.0000000037
2017-09-07,6,37,etc,18.7431,20660
2017-09-07,6,37,eth,3.9272,363494.74434711749
2017-09-07,6,37,qtum,11846.67600000001,12751.238990835915
2017-09-07,6,38,btc,0.80900000000000016,5039912.360939431
2017-09-07,6,38,eth,52.305599999999984,363518.29593771993
2017-09-07,6,38,qtum,5327.2761000000119,12765.637242830293
2017-09-07,6,38,xrp,32862.927,249
2017-09-07,6,39,bch,0.045,702300
2017-09-07,6,39,btc,0.66070000000000007,5039045.6334191
2017-09-07,6,39,etc,10,20660
2017-09-07,6,39,qtum,2504.6540000000077,12787.174155791539
2017-09-07,6,39,xrp,45957.7938,248.99999999999997
2017-09-07,6,40,bch,2.7195,702300
2017-09-07,6,40,btc,0.74640000000000017,5035671.7577706315
2017-09-07,6,40,etc,48.1023,20640
2017-09-07,6,40,qtum,7610.65900000001,12790.31411116959
2017-09-07,6,40,xrp,1,248
2017-09-07,6,41,btc,14.238899999999997,5041164.6545730373
2017-09-07,6,41,etc,1.8977,20640
2017-09-07,6,41,eth,57.3421,363184.40072826075
2017-09-07,6,41,qtum,6240.112000000001,12796.238267358023
2017-09-07,6,41,xrp,30578.439599999998,248.32702780556534
2017-09-07,6,42,bch,14.6565,702034.11455668148
2017-09-07,6,42,btc,0.148,5036500
2017-09-07,6,42,etc,1142.0767,20623.440704113829
2017-09-07,6,42,eth,204.40499999999997,363081.01205939183
2017-09-07,6,42,qtum,822.41159999999991,12798.840859005393
2017-09-07,6,43,btc,2.6472999999999995,5040729.479091906
2017-09-07,6,43,etc,36.7684,20600
2017-09-07,6,43,eth,58.420700000000004,362850.47483169491
2017-09-07,6,43,qtum,2420.5716,12782.54717563405
2017-09-07,6,44,btc,0.62580000000000013,5040499.9999999991
2017-09-07,6,44,etc,1184.3373,20686.25833535767
2017-09-07,6,44,eth,52.818900000000006,362891.239120845
2017-09-07,6,44,qtum,1985.4836,12755.334123636176
2017-09-07,6,44,xrp,1259.2004,248.44409166324917
2017-09-07,6,45,bch,0.3508,701299.99999999988
2017-09-07,6,45,btc,0.1015,5041000
2017-09-07,6,45,etc,1270.8315,20700.114207115574
2017-09-07,6,45,eth,88.3019,362875.66383056308
2017-09-07,6,45,qtum,2066.7461999999996,12767.611265959991
2017-09-07,6,45,xrp,21,249
2017-09-07,6,46,bch,5.9096,701106.76864762418
2017-09-07,6,46,etc,500.53190000000006,20701.999688731128
2017-09-07,6,46,eth,306.433,362998.70568770333
2017-09-07,6,46,qtum,9.9,12760
2017-09-07,6,46,xrp,1381.004,249
2017-09-07,6,47,bch,0.3,701300
2017-09-07,6,47,btc,0.5895,5041000
2017-09-07,6,47,etc,60,20700
2017-09-07,6,47,eth,174.5253,362749.37241190823
2017-09-07,6,47,qtum,949.587,12749.813328320626
2017-09-07,6,47,xrp,1,249
2017-09-07,6,48,bch,3.9371,701205.82154377585
2017-09-07,6,48,btc,1.818,5040508.1683168309
2017-09-07,6,48,eth,55.8469,362996.83456019947
2017-09-07,6,48,qtum,2029.5326000000002,12736.649622676669
2017-09-07,6,48,xrp,19394.0584,248.99999999999997
2017-09-07,6,49,bch,2.8395,701220.23595703463
2017-09-07,6,49,btc,1.6608,5040500
2017-09-07,6,49,etc,348.6864,20700
2017-09-07,6,49,eth,35.3704,362925.26066993875
2017-09-07,6,49,qtum,13854.681800000002,12710.335047030818
2017-09-07,6,49,xrp,1618.1997999999999,249
2017-09-07,6,50,bch,49.703599999999994,700037.03514433571
2017-09-07,6,50,btc,1.4347,5040499.9999999991
2017-09-07,6,50,qtum,4500.4822000000067,12646.638835500771
2017-09-07,6,50,xrp,984.2931,249
2017-09-07,6,51,bch,6.05,700000
2017-09-07,6,51,btc,0.5047,5037450.4656231422
2017-09-07,6,51,eth,39.2655,362942.06950121606
2017-09-07,6,51,qtum,11483.644800000013,12614.533651894208
2017-09-07,6,51,xrp,12000,249
2017-09-07,6,52,bch,15.6619,696168.96289722191
2017-09-07,6,52,btc,7.9649,5030128.0618714606
2017-09-07,6,52,etc,829.5209,20602.909342006933
2017-09-07,6,52,eth,176.8087,362634.15923537704
2017-09-07,6,52,qtum,2759.6180000000131,12630.488878533117
2017-09-07,6,53,bch,19.879599999999996,695200
2017-09-07,6,53,btc,0.9229,5030516.1447610781
2017-09-07,6,53,etc,49.8189,20600
2017-09-07,6,53,eth,91.1194,362553.4477290237
2017-09-07,6,53,qtum,470.23719999999963,12646.648195846703
2017-09-07,6,53,xrp,10,249
2017-09-07,6,54,bch,10,695300.00000000012
2017-09-07,6,54,btc,0.0571,5034739.0542907175
2017-09-07,6,54,etc,165.0751,20600
2017-09-07,6,54,eth,174.63080000000002,362493.218951067
2017-09-07,6,54,qtum,168.7181,12669.596326653749
2017-09-07,6,55,bch,1,696000
2017-09-07,6,55,btc,0.72830000000000006,5030078.2644514618
2017-09-07,6,55,etc,107.4,20647.355679702046
2017-09-07,6,55,eth,10.6699,362496.86079532141
2017-09-07,6,55,qtum,1767.5707999999995,12659.675579614681
2017-09-07,6,55,xrp,1340.4305,249
2017-09-07,6,56,bch,22.5589,695889.17899365653
2017-09-07,6,56,btc,0.028999999999999998,5032931.0344827594
2017-09-07,6,56,etc,620.746,20578.392878890882
2017-09-07,6,56,eth,131.4064,361875.63767822582
2017-09-07,6,56,qtum,1201.7844999999995,12634.876627215606
2017-09-07,6,56,xrp,1,250
2017-09-07,6,57,bch,0.36219999999999997,698400
2017-09-07,6,57,btc,0.0529,5032385.6332703214
2017-09-07,6,57,etc,70,20570
2017-09-07,6,57,eth,128.0831,362109.98796874849
2017-09-07,6,57,qtum,6784.7813000000006,12613.534873555909
2017-09-07,6,57,xrp,198.4,250
2017-09-07,6,58,bch,17.7143,696000.56790276768
2017-09-07,6,58,btc,4.2545,5038646.99729698
2017-09-07,6,58,etc,130,20561.3651
2017-09-07,6,58,eth,65.031299999999973,362464.41421284847
2017-09-07,6,58,qtum,3381.7367999999992,12576.124877311568
2017-09-07,6,58,xrp,3602,250
2017-09-07,6,59,bch,6.1812,695595.54779007321
2017-09-07,6,59,btc,3.0875,5038958.2834008094
2017-09-07,6,59,eth,125.67179999999999,361665.27192257938
2017-09-07,6,59,qtum,3172.5356000000029,12642.599013546136
2017-09-07,6,59,xrp,1001,250
2017-09-07,7,0,bch,1.1,695545.45454545447
2017-09-07,7,0,btc,0.7563,5039512.49504165
2017-09-07,7,0,etc,115.638,20551.352323630643
2017-09-07,7,0,eth,18.606599999999997,362411.66629045614
2017-09-07,7,0,qtum,3176.0668000000005,12615.816083906042
2017-09-07,7,0,xrp,486.388,250
2017-09-07,7,1,bch,9.2616000000000014,695807.90360196924
2017-09-07,7,1,btc,0.8459,5037558.9313157583
2017-09-07,7,1,etc,200,20535
2017-09-07,7,1,eth,51.2159,361860.97696223244
2017-09-07,7,1,qtum,1456.5764000000001,12593.953454140817
2017-09-07,7,1,xrp,5881.7307999999994,249.00000000000003
2017-09-07,7,2,bch,8.6303,696000
2017-09-07,7,2,btc,0.0907,5038743.1091510477
2017-09-07,7,2,etc,200,20520
2017-09-07,7,2,eth,48.1575,361936.66614753671
2017-09-07,7,2,qtum,1735.5817999999997,12560.775394740829
2017-09-07,7,2,xrp,2866.0844,249
2017-09-07,7,3,btc,1.7534999999999998,5034929.7120045628
2017-09-07,7,3,etc,123.051,20520.000000000004
2017-09-07,7,3,eth,6.2,362177.41935483873
2017-09-07,7,3,qtum,156.385,12551.918981999552
2017-09-07,7,4,bch,4.997,696239.37362417451
2017-09-07,7,4,etc,262.4253,20510
2017-09-07,7,4,eth,0.80180000000000007,362100
2017-09-07,7,4,qtum,1968.4965000000002,12581.194695037555
2017-09-07,7,5,bch,10.8292,696510.52155283862
2017-09-07,7,5,etc,28.0209,20514.406817768166
2017-09-07,7,5,qtum,160.50679999999994,12589.243184712426
2017-09-07,7,5,xrp,401.3419,248
2017-09-07,7,6,bch,5.5153,699442.11919569189
2017-09-07,7,6,btc,0.5265,5031456.6951566953
2017-09-07,7,6,etc,219.85809999999998,20500.665151750152
2017-09-07,7,6,eth,195.15769999999998,362035.87232274207
2017-09-07,7,6,qtum,892.79120000000023,12592.284829868393
2017-09-07,7,7,bch,14.422500000000001,699989.39850927365
2017-09-07,7,7,btc,1.2231,5031038.1816695267
2017-09-07,7,7,etc,768.25910000000022,20481.530128312177
2017-09-07,7,7,eth,24.625900000000009,361999.18784694152
2017-09-07,7,7,qtum,1157.2446,12590
2017-09-07,7,7,xrp,126847.8022,248.78329262294463
2017-09-07,7,8,bch,9.3248,699900
2017-09-07,7,8,btc,2.99,5022397.3578595314
2017-09-07,7,8,etc,158.2217,20460
2017-09-07,7,8,eth,68.523999999999972,361858.76568793436
2017-09-07,7,8,qtum,397.00819999999976,12585.561764215459
2017-09-07,7,8,xrp,548910.18129999994,248.00000000000006
2017-09-07,7,9,etc,717.30140000000017,20444.8197326814
2017-09-07,7,9,eth,105.86280000000001,361733.103413097
2017-09-07,7,9,qtum,2853.1536999999994,12582.716916021735
2017-09-07,7,10,bch,1.8802,699746.81416870537
2017-09-07,7,10,btc,4.1514000000000006,5017217.8783061132
2017-09-07,7,10,etc,839.41350000000034,20386.411465862766
2017-09-07,7,10,eth,72.9865,361724.78869379952
2017-09-07,7,10,qtum,13976.26,12528.096900315253
2017-09-07,7,10,xrp,68919.2982,248
2017-09-07,7,11,etc,489.18219999999991,20435.789482937042
2017-09-07,7,11,eth,278.2766,361719.55036823079
2017-09-07,7,11,qtum,7102.89050000001,12495.265033861893
2017-09-07,7,11,xrp,12160.1883,248
2017-09-07,7,12,bch,12.1288,699400
2017-09-07,7,12,btc,5.8836,5018143.5260724714
2017-09-07,7,12,etc,122.636,20447.8674125053
2017-09-07,7,12,eth,51.8192,361750
2017-09-07,7,12,qtum,1280.0277999999996,12520.895857105603
2017-09-07,7,12,xrp,43051.8716,248
2017-09-07,7,13,bch,2,697100
2017-09-07,7,13,btc,0.859,5021364.90104773
2017-09-07,7,13,etc,319.83360000000005,20447.108408872613
2017-09-07,7,13,eth,70.850400000000008,361691.52072535927
2017-09-07,7,13,qtum,3369.5165000000138,12584.083519401052
2017-09-07,7,13,xrp,314102.75549999997,247.13689217571991
2017-09-07,7,14,bch,2.3243,697100
2017-09-07,7,14,btc,0.2543,5019999.9999999991
2017-09-07,7,14,etc,721.68190000000016,20445.492641564102
2017-09-07,7,14,eth,49.2148,361667.49209587363
2017-09-07,7,14,qtum,451.90369999999967,12589.955521497184
2017-09-07,7,14,xrp,54118.0047,248.02597336150498
2017-09-07,7,15,bch,1,699900
2017-09-07,7,15,btc,3.4388,5019000
2017-09-07,7,15,etc,167.7385,20377.24750131902
2017-09-07,7,15,eth,51.9223,361783.52884983912
2017-09-07,7,15,qtum,590.99259999999992,12557.342056397993
2017-09-07,7,16,bch,7.9403999999999995,699621.20548083237
2017-09-07,7,16,btc,0.7089,5016647.3409507684
2017-09-07,7,16,etc,36.3901,20360
2017-09-07,7,16,eth,23.094,362048.17593314283
2017-09-07,7,16,qtum,5239.1722000000073,12533.884988548378
2017-09-07,7,16,xrp,12682.399099999999,248
2017-09-07,7,17,btc,0.99999999999999989,5012250.0000000009
2017-09-07,7,17,etc,413.5458,20349.85221951233
2017-09-07,7,17,eth,202.48700000000002,362018.46730901237
2017-09-07,7,17,qtum,2919.64550000001,12490.515638628003
2017-09-07,7,18,bch,2.8316,697270.63144511939
2017-09-07,7,18,btc,1.3439999999999999,5012522.3586309524
2017-09-07,7,18,etc,23.4884,20345.108904821103
2017-09-07,7,18,eth,178.86309999999992,361746.49346343672
2017-09-07,7,18,qtum,1873.8537,12491.672168963883
2017-09-07,7,18,xrp,10843.1814,248
2017-09-07,7,19,bch,4.997,697026.435861517
2017-09-07,7,19,btc,0.1109,5012971.1451758342
2017-09-07,7,19,etc,262.2267,20340.572024130266
2017-09-07,7,19,eth,124.79790000000003,361598.1642719949
2017-09-07,7,19,qtum,1294.6577999999997,12578.927118810851
2017-09-07,7,19,xrp,941.4838,247.99999999999997
2017-09-07,7,20,bch,21.3525,697000
2017-09-07,7,20,btc,0.48829999999999996,5011023.96067991
2017-09-07,7,20,etc,2645.1628,20325.210470599392
2017-09-07,7,20,eth,42.5634,361462.45201276214
2017-09-07,7,20,qtum,718.89109999999948,12507.354239049526
2017-09-07,7,21,bch,0.228,696900
2017-09-07,7,21,btc,0.10529999999999999,5010000
2017-09-07,7,21,etc,824.7411,20328.842060860072
2017-09-07,7,21,eth,8.6635999999999989,361594.22872708808
2017-09-07,7,21,qtum,1284.4062,12517.960469982156
2017-09-07,7,22,bch,1.5309,697000.00000000012
2017-09-07,7,22,btc,0.001,5014000
2017-09-07,7,22,etc,226.73229999999998,20352.391445771071
2017-09-07,7,22,eth,284.1367,361593.8721749073
2017-09-07,7,22,qtum,1737.2911999999997,12552.956864111213
2017-09-07,7,22,xrp,1252.9798,248
2017-09-07,7,23,bch,0.7494,697200
2017-09-07,7,23,btc,1.4825,5009447.4536256324
2017-09-07,7,23,etc,40,20417.5
2017-09-07,7,23,eth,124.29760000000002,361792.61651069688
2017-09-07,7,23,qtum,990.01839999999959,12554.274003392258
2017-09-07,7,23,xrp,1401,248
2017-09-07,7,24,btc,0.7698,5009500
2017-09-07,7,24,etc,32.5,20400
2017-09-07,7,24,eth,514.6865,361978.99375639349
2017-09-07,7,24,qtum,2409.9007000000074,12518.485379916241
2017-09-07,7,25,btc,0.0523,5010500
2017-09-07,7,25,etc,239.8882,20362.799383212678
2017-09-07,7,25,eth,128.70619999999997,361981.91808164649
2017-09-07,7,25,qtum,1689.6415999999992,12494.203660113488
2017-09-07,7,26,btc,2.1367,5013100.9734637523
2017-09-07,7,26,etc,147.6039,20351.973762210888
2017-09-07,7,26,eth,33.9454,361997.40966375417
2017-09-07,7,26,qtum,6324.0494000000053,12505.493680836833
2017-09-07,7,26,xrp,40893.5403,248
2017-09-07,7,27,btc,0.8449,5014480.6485974677
2017-09-07,7,27,etc,430.35929999999996,20351.97856999953
2017-09-07,7,27,eth,113.50389999999997,361997.81016335136
2017-09-07,7,27,qtum,6140.13780000001,12525.812903091466
2017-09-07,7,27,xrp,200,248
2017-09-07,7,28,btc,0.945,5013083.80952381
2017-09-07,7,28,etc,315.733,20344.734509854847
2017-09-07,7,28,eth,32.9625,362247.17755024653
2017-09-07,7,28,qtum,844.64679999999953,12531.090742307952
2017-09-07,7,29,btc,0.9277,5015086.6120513091
2017-09-07,7,29,etc,21.9155,20340
2017-09-07,7,29,eth,92.9085,361822.41985394224
2017-09-07,7,29,qtum,3004.6501000000062,12488.230397276508
2017-09-07,7,29,xrp,501,248
2017-09-07,7,30,bch,9.3882,697367.240791632
2017-09-07,7,30,eth,17.0928,361541.24017130019
2017-09-07,7,30,qtum,892.3608999999999,12499.97297618037
2017-09-07,7,30,xrp,5355.0534,247.00000000000003
2017-09-07,7,31,bch,1.1738,697327.7900834895
2017-09-07,7,31,btc,0.9947,5015500
2017-09-07,7,31,etc,508.7282,20325.664213228203
2017-09-07,7,31,eth,37.157900000000005,361511.01353951643
2017-09-07,7,31,qtum,1097.4509999999996,12519.999999999967
2017-09-07,7,32,bch,33.929700000000004,697660.33740351372
2017-09-07,7,32,etc,628.7735,20375.72667264126
2017-09-07,7,32,qtum,2704.1830000000027,12506.826353837741
2017-09-07,7,32,xrp,62754.6261,246.99999999999997
2017-09-07,7,33,bch,4.6963,699307.03532568191
2017-09-07,7,33,etc,998.0434,20406.647844171905
2017-09-07,7,33,eth,2.3676,361500
2017-09-07,7,33,qtum,2915.0505000000071,12513.749683924843
2017-09-07,7,33,xrp,56986.5644,248
2017-09-07,7,34,bch,1.3085,699300
2017-09-07,7,34,etc,153.43,20407.584194746789
2017-09-07,7,34,eth,16.554700000000011,361553.84452753572
2017-09-07,7,34,qtum,1897.8612,12494.810662655414
2017-09-07,7,34,xrp,11880.1815,248
2017-09-07,7,35,bch,6.7506,699390.94747133576
2017-09-07,7,35,btc,0.001,5015000
2017-09-07,7,35,etc,148.0763,20418.277205737853
2017-09-07,7,35,eth,56.602999999999987,361742.76548946177
2017-09-07,7,35,qtum,6393.1112000000057,12445.525581816872
2017-09-07,7,35,xrp,55664.8103,248
2017-09-07,7,36,btc,5.984,5015652.5401069522
2017-09-07,7,36,etc,32.2346,20415.208161416616
2017-09-07,7,36,eth,84.411,361506.08854296239
2017-09-07,7,36,qtum,3580.0817000000038,12408.221816278648
2017-09-07,7,37,bch,8.744,699177.12717291852
2017-09-07,7,37,btc,6.7107,5021387.314289121
2017-09-07,7,37,etc,25,20410
2017-09-07,7,37,eth,638.31430000000012,361198.89899066958
2017-09-07,7,37,qtum,4975.2740000000031,12427.127877178211
2017-09-07,7,37,xrp,1293.5846,248
2017-09-07,7,38,bch,17.9741,699200
2017-09-07,7,38,btc,0.0299,5021500
2017-09-07,7,38,etc,32.5,20410
2017-09-07,7,38,eth,303.5786,360992.82278131595
2017-09-07,7,38,qtum,4001.2744000000007,12429.729305243349
2017-09-07,7,38,xrp,2870.8427,248.00000000000003
2017-09-07,7,39,bch,8.2717000000000009,699224.17882660159
2017-09-07,7,39,btc,0.3065,5021495.7585644377
2017-09-07,7,39,etc,27.5,20405.454545454544
2017-09-07,7,39,eth,63.9219,360912.51175262319
2017-09-07,7,39,qtum,5917.1768000000056,12423.563955702642
2017-09-07,7,40,bch,12.7086,699396.06565632718
2017-09-07,7,40,btc,0.0303,5015491.7491749171
2017-09-07,7,40,etc,35,20393.571428571428
2017-09-07,7,40,eth,74.3411,360834.72049781348
2017-09-07,7,40,qtum,3743.2032000000131,12438.856246970441
2017-09-07,7,40,xrp,22152.1748,246.99999999999997
2017-09-07,7,41,bch,3.6395,699400
2017-09-07,7,41,btc,4.9066,5020998.5733501818
2017-09-07,7,41,etc,50,20394.5
2017-09-07,7,41,eth,148.8838,360857.68105730781
2017-09-07,7,41,qtum,2872.7850000000126,12419.770257781218
2017-09-07,7,42,bch,23.4259,699992.05580148473
2017-09-07,7,42,btc,2.8392000000000004,5020899.6548323464
2017-09-07,7,42,etc,127.5,20388.431372549021
2017-09-07,7,42,eth,40.410599999999995,360999.50508035027
2017-09-07,7,42,qtum,8920.0515000000087,12465.154051296662
2017-09-07,7,43,bch,57.0079,702410.6853611517
2017-09-07,7,43,btc,2.3644000000000003,5022499.9999999991
2017-09-07,7,43,etc,689.52330000000006,20402.98913176683
2017-09-07,7,43,qtum,6002.9876,12479.511178067401
2017-09-07,7,43,xrp,50509.4432,247.99999999999997
2017-09-07,7,44,bch,66.7105,702998.42018872593
2017-09-07,7,44,btc,0.6355,5021477.1833202206
2017-09-07,7,44,etc,273.1812,20419.851190345456
2017-09-07,7,44,eth,34.442400000000006,361747.39782941953
2017-09-07,7,44,qtum,3155.3824,12462.22576382501
2017-09-07,7,45,bch,10.5213,702001.27740868519
2017-09-07,7,45,btc,0.23450000000000001,5022500
2017-09-07,7,45,etc,288.5413,20429.72629221536
2017-09-07,7,45,eth,16.943400000000004,361941.12191177678
2017-09-07,7,45,qtum,2846.6978,12450.823817687988
2017-09-07,7,45,xrp,6878.1898,248.82802909858637
2017-09-07,7,46,bch,9,702111.11111111112
2017-09-07,7,46,btc,3.2782,5022993.8990909653
2017-09-07,7,46,etc,26.606,20391.156205367213
2017-09-07,7,46,eth,30.989200000000004,361989.99651491485
2017-09-07,7,46,qtum,11626.3253,12472.53924685902
2017-09-07,7,47,bch,9.4843000000000011,703000
2017-09-07,7,47,etc,12.5,20400
2017-09-07,7,47,eth,5.2486,362000
2017-09-07,7,47,qtum,7213.1351,12509.599368380057
2017-09-07,7,48,bch,13.4988,702999.99999999988
2017-09-07,7,48,btc,0.1796,5029500
2017-09-07,7,48,etc,0.583,20410
2017-09-07,7,48,eth,22.9471,361992.94769273675
2017-09-07,7,48,qtum,3652.3533,12549.378913315972
2017-09-07,7,48,xrp,90224.6857,247.99999999999997
2017-09-07,7,49,bch,15.4765,703000
2017-09-07,7,49,btc,3.9391999999999996,5030292.19130788
2017-09-07,7,49,etc,275.5543,20404.608594385933
2017-09-07,7,49,eth,102.1062,361621.046518233
2017-09-07,7,49,qtum,5681.1005000000005,12527.947226422059
2017-09-07,7,50,bch,103.94159999999998,703031.63776582247
2017-09-07,7,50,btc,0.17880000000000001,5029666.666666666
2017-09-07,7,50,etc,278.5089,20410.140828533669
2017-09-07,7,50,eth,22.884900000000002,361259.24233883474
2017-09-07,7,50,qtum,4157.7463000000052,12523.592314903843
2017-09-07,7,50,xrp,49.98,248
2017-09-07,7,51,bch,103.18950000000001,704955.24845066573
2017-09-07,7,51,btc,0.9031,5030693.2233418226
2017-09-07,7,51,etc,13,20427.692307692309
2017-09-07,7,51,eth,27.241400000000002,360994.55956742307
2017-09-07,7,51,qtum,1697.4671999999994,12492.682176715965
2017-09-07,7,52,bch,94.5939,707880.23413771915
2017-09-07,7,52,eth,46.2,361340.15313852811
2017-09-07,7,52,qtum,1651.4415999999997,12519.143429595069
2017-09-07,7,52,xrp,92239.1746,247.63950707663858
2017-09-07,7,53,bch,110.4318,709564.63237944152
2017-09-07,7,53,etc,14.059999999999999,20430
2017-09-07,7,53,eth,10.6777,361165.20411699149
2017-09-07,7,53,qtum,387.10199999999963,12493.048124267023
2017-09-07,7,53,xrp,3519.504,248.00000000000003
2017-09-07,7,54,bch,58.9123,710291.902539877
2017-09-07,7,54,etc,85.4846,20430
2017-09-07,7,54,eth,20.4409,361219.67599274009
2017-09-07,7,54,qtum,883.48189999999977,12491.2979496241
2017-09-07,7,55,bch,25.385400000000004,709710.823938169
2017-09-07,7,55,etc,0.0001,20430
2017-09-07,7,55,eth,119.76500000000001,360598.49860142777
2017-09-07,7,55,qtum,1657.8238999999999,12441.973950309175
2017-09-07,7,55,xrp,80000,247
2017-09-07,7,56,bch,21.077900000000003,708933.04313997121
2017-09-07,7,56,btc,0.054900000000000004,5027500
2017-09-07,7,56,etc,722.7315,20411.383639705753
2017-09-07,7,56,eth,0.38810000000000006,360980.67508374125
2017-09-07,7,56,qtum,1400.0405,12454.2861688644
2017-09-07,7,57,bch,19.316,709718.17560571549
